team_id,team,team_name,season,position,gp,g,freq,opp_pos_fgm,opp_pos_fga,opp_pos_fg_pct,normal_fg_pct,opp_pos_fg_diff
1610612766,CHA,Charlotte Hornets,2021,PF,82,82,1.0,41.84,89.78,0.466,0.46,0.006
1610612743,DEN,Denver Nuggets,2021,PF,82,82,1.0,41.05,87.39,0.47,0.459,0.01
1610612740,NOP,New Orleans Pelicans,2021,PF,82,82,1.0,40.26,85.48,0.471,0.461,0.01
1610612747,LAL,Los Angeles Lakers,2021,PF,82,82,1.0,42.57,90.54,0.47,0.46,0.01
1610612737,ATL,Atlanta Hawks,2021,PF,82,82,1.0,41.89,88.95,0.471,0.46,0.011
1610612765,DET,Detroit Pistons,2021,PF,82,82,1.0,40.65,85.98,0.473,0.462,0.011
1610612741,CHI,Chicago Bulls,2021,PF,82,82,1.0,41.43,87.41,0.474,0.459,0.015
1610612757,POR,Portland Trail Blazers,2021,PF,82,82,1.0,41.13,85.91,0.479,0.462,0.017
1610612758,SAC,Sacramento Kings,2021,PF,82,82,1.0,43.28,90.22,0.48,0.461,0.019
1610612745,HOU,Houston Rockets,2021,PF,82,82,1.0,43.44,89.91,0.483,0.461,0.022
1610612754,IND,Indiana Pacers,2021,PF,82,82,1.0,42.5,87.95,0.483,0.46,0.023
1610612738,BOS,Boston Celtics,2021,C,82,82,1.0,38.26,88.06,0.434,0.46,-0.026
1610612744,GSW,Golden State Warriors,2021,C,82,82,1.0,37.94,86.56,0.438,0.461,-0.023
1610612756,PHX,Phoenix Suns,2021,C,82,82,1.0,39.22,88.33,0.444,0.459,-0.015
1610612752,NYK,New York Knicks,2021,C,82,82,1.0,38.45,85.96,0.447,0.461,-0.014
1610612748,MIA,Miami Heat,2021,C,82,82,1.0,37.54,83.96,0.447,0.46,-0.013
1610612746,LAC,LA Clippers,2021,C,82,82,1.0,40.77,90.62,0.45,0.461,-0.011
1610612739,CLE,Cleveland Cavaliers,2021,C,82,82,1.0,39.46,87.22,0.452,0.46,-0.008
1610612751,BKN,Brooklyn Nets,2021,C,82,82,1.0,40.73,90.18,0.452,0.459,-0.007
1610612762,UTA,Utah Jazz,2021,C,82,82,1.0,40.41,89.24,0.453,0.46,-0.007
1610612763,MEM,Memphis Grizzlies,2021,C,82,82,1.0,40.29,88.63,0.455,0.461,-0.006
1610612760,OKC,Oklahoma City Thunder,2021,C,82,82,1.0,41.44,90.5,0.458,0.462,-0.004
1610612742,DAL,Dallas Mavericks,2021,C,82,82,1.0,39.0,85.38,0.457,0.46,-0.004
1610612749,MIL,Milwaukee Bucks,2021,C,82,82,1.0,41.35,90.62,0.456,0.46,-0.004
1610612753,ORL,Orlando Magic,2021,C,82,82,1.0,40.77,88.96,0.458,0.461,-0.003
1610612755,PHI,Philadelphia 76ers,2021,C,82,82,1.0,39.67,86.55,0.458,0.46,-0.001
1610612750,MIN,Minnesota Timberwolves,2021,C,82,82,1.0,40.22,87.35,0.46,0.461,0.0
1610612761,TOR,Toronto Raptors,2021,C,82,82,1.0,38.99,84.38,0.462,0.462,0.0
1610612764,WAS,Washington Wizards,2021,C,82,82,1.0,41.27,88.85,0.464,0.459,0.005
1610612759,SAS,San Antonio Spurs,2021,C,82,82,1.0,42.45,91.15,0.466,0.461,0.005
1610612766,CHA,Charlotte Hornets,2021,C,82,82,1.0,41.84,89.78,0.466,0.46,0.006
1610612743,DEN,Denver Nuggets,2021,C,82,82,1.0,41.05,87.39,0.47,0.459,0.01
1610612740,NOP,New Orleans Pelicans,2021,C,82,82,1.0,40.26,85.48,0.471,0.461,0.01
1610612747,LAL,Los Angeles Lakers,2021,C,82,82,1.0,42.57,90.54,0.47,0.46,0.01
1610612737,ATL,Atlanta Hawks,2021,C,82,82,1.0,41.89,88.95,0.471,0.46,0.011
1610612765,DET,Detroit Pistons,2021,C,82,82,1.0,40.65,85.98,0.473,0.462,0.011
1610612741,CHI,Chicago Bulls,2021,C,82,82,1.0,41.43,87.41,0.474,0.459,0.015
1610612757,POR,Portland Trail Blazers,2021,C,82,82,1.0,41.13,85.91,0.479,0.462,0.017
1610612758,SAC,Sacramento Kings,2021,C,82,82,1.0,43.28,90.22,0.48,0.461,0.019
1610612745,HOU,Houston Rockets,2021,C,82,82,1.0,43.44,89.91,0.483,0.461,0.022
1610612754,IND,Indiana Pacers,2021,C,82,82,1.0,42.5,87.95,0.483,0.46,0.023
1610612763,MEM,Memphis Grizzlies,2022,PG,82,82,1.0,40.73,89.82,0.453,0.474,-0.021
1610612749,MIL,Milwaukee Bucks,2022,PG,82,82,1.0,42.48,93.22,0.456,0.474,-0.018
1610612752,NYK,New York Knicks,2022,PG,82,82,1.0,40.77,88.16,0.462,0.474,-0.012
1610612751,BKN,Brooklyn Nets,2022,PG,82,82,1.0,40.98,88.5,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2022,PG,82,82,1.0,40.0,85.9,0.466,0.475,-0.01
1610612738,BOS,Boston Celtics,2022,PG,82,82,1.0,41.77,90.17,0.463,0.473,-0.01
1610612741,CHI,Chicago Bulls,2022,PG,82,82,1.0,40.72,87.1,0.468,0.473,-0.006
1610612744,GSW,Golden State Warriors,2022,PG,82,82,1.0,42.41,90.52,0.469,0.475,-0.006
1610612747,LAL,Los Angeles Lakers,2022,PG,82,82,1.0,43.99,93.88,0.469,0.475,-0.006
1610612739,CLE,Cleveland Cavaliers,2022,PG,82,82,1.0,39.04,83.5,0.468,0.473,-0.005
1610612750,MIN,Minnesota Timberwolves,2022,PG,82,82,1.0,41.8,88.74,0.471,0.474,-0.003
1610612762,UTA,Utah Jazz,2022,PG,82,82,1.0,43.35,91.66,0.473,0.475,-0.002
1610612746,LAC,LA Clippers,2022,PG,82,82,1.0,41.83,88.33,0.474,0.474,-0.001
1610612760,OKC,Oklahoma City Thunder,2022,PG,82,82,1.0,41.91,88.44,0.474,0.475,-0.001
1610612755,PHI,Philadelphia 76ers,2022,PG,82,82,1.0,40.39,85.43,0.473,0.474,-0.001
1610612740,NOP,New Orleans Pelicans,2022,PG,82,82,1.0,40.94,86.65,0.472,0.474,-0.001
1610612764,WAS,Washington Wizards,2022,PG,82,82,1.0,42.45,89.78,0.473,0.473,0.0
1610612753,ORL,Orlando Magic,2022,PG,82,82,1.0,41.33,86.91,0.476,0.474,0.002
1610612766,CHA,Charlotte Hornets,2022,PG,82,82,1.0,42.95,90.13,0.477,0.475,0.002
1610612743,DEN,Denver Nuggets,2022,PG,82,82,1.0,41.74,87.38,0.478,0.473,0.004
1610612745,HOU,Houston Rockets,2022,PG,82,82,1.0,42.44,88.11,0.482,0.476,0.006
1610612748,MIA,Miami Heat,2022,PG,82,82,1.0,40.1,83.2,0.482,0.474,0.008
1610612742,DAL,Dallas Mavericks,2022,PG,82,82,1.0,41.77,86.16,0.485,0.475,0.01
1610612754,IND,Indiana Pacers,2022,PG,82,82,1.0,43.28,89.3,0.485,0.474,0.011
1610612737,ATL,Atlanta Hawks,2022,PG,82,82,1.0,43.8,90.22,0.486,0.473,0.012
1610612765,DET,Detroit Pistons,2022,PG,82,82,1.0,43.09,88.07,0.489,0.474,0.015
1610612757,POR,Portland Trail Blazers,2022,PG,82,82,1.0,42.95,87.51,0.491,0.475,0.016
1610612761,TOR,Toronto Raptors,2022,PG,82,82,1.0,40.39,82.34,0.491,0.474,0.016
1610612758,SAC,Sacramento Kings,2022,PG,82,82,1.0,43.77,88.88,0.492,0.474,0.019
1610612759,SAS,San Antonio Spurs,2022,PG,82,82,1.0,46.1,90.98,0.507,0.475,0.032
1610612763,MEM,Memphis Grizzlies,2022,SG,82,82,1.0,40.73,89.82,0.453,0.474,-0.021
1610612749,MIL,Milwaukee Bucks,2022,SG,82,82,1.0,42.48,93.22,0.456,0.474,-0.018
1610612752,NYK,New York Knicks,2022,SG,82,82,1.0,40.77,88.16,0.462,0.474,-0.012
1610612751,BKN,Brooklyn Nets,2022,SG,82,82,1.0,40.98,88.5,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2022,SG,82,82,1.0,40.0,85.9,0.466,0.475,-0.01
1610612738,BOS,Boston Celtics,2022,SG,82,82,1.0,41.77,90.17,0.463,0.473,-0.01
1610612741,CHI,Chicago Bulls,2022,SG,82,82,1.0,40.72,87.1,0.468,0.473,-0.006
1610612744,GSW,Golden State Warriors,2022,SG,82,82,1.0,42.41,90.52,0.469,0.475,-0.006
1610612747,LAL,Los Angeles Lakers,2022,SG,82,82,1.0,43.99,93.88,0.469,0.475,-0.006
1610612739,CLE,Cleveland Cavaliers,2022,SG,82,82,1.0,39.04,83.5,0.468,0.473,-0.005
1610612750,MIN,Minnesota Timberwolves,2022,SG,82,82,1.0,41.8,88.74,0.471,0.474,-0.003
1610612762,UTA,Utah Jazz,2022,SG,82,82,1.0,43.35,91.66,0.473,0.475,-0.002
1610612746,LAC,LA Clippers,2022,SG,82,82,1.0,41.83,88.33,0.474,0.474,-0.001
1610612760,OKC,Oklahoma City Thunder,2022,SG,82,82,1.0,41.91,88.44,0.474,0.475,-0.001
1610612755,PHI,Philadelphia 76ers,2022,SG,82,82,1.0,40.39,85.43,0.473,0.474,-0.001
1610612740,NOP,New Orleans Pelicans,2022,SG,82,82,1.0,40.94,86.65,0.472,0.474,-0.001
1610612764,WAS,Washington Wizards,2022,SG,82,82,1.0,42.45,89.78,0.473,0.473,0.0
1610612753,ORL,Orlando Magic,2022,SG,82,82,1.0,41.33,86.91,0.476,0.474,0.002
1610612766,CHA,Charlotte Hornets,2022,SG,82,82,1.0,42.95,90.13,0.477,0.475,0.002
1610612743,DEN,Denver Nuggets,2022,SG,82,82,1.0,41.74,87.38,0.478,0.473,0.004
1610612745,HOU,Houston Rockets,2022,SG,82,82,1.0,42.44,88.11,0.482,0.476,0.006
1610612748,MIA,Miami Heat,2022,SG,82,82,1.0,40.1,83.2,0.482,0.474,0.008
1610612742,DAL,Dallas Mavericks,2022,SG,82,82,1.0,41.77,86.16,0.485,0.475,0.01
1610612754,IND,Indiana Pacers,2022,SG,82,82,1.0,43.28,89.3,0.485,0.474,0.011
1610612737,ATL,Atlanta Hawks,2022,SG,82,82,1.0,43.8,90.22,0.486,0.473,0.012
1610612765,DET,Detroit Pistons,2022,SG,82,82,1.0,43.09,88.07,0.489,0.474,0.015
1610612757,POR,Portland Trail Blazers,2022,SG,82,82,1.0,42.95,87.51,0.491,0.475,0.016
1610612761,TOR,Toronto Raptors,2022,SG,82,82,1.0,40.39,82.34,0.491,0.474,0.016
1610612758,SAC,Sacramento Kings,2022,SG,82,82,1.0,43.77,88.88,0.492,0.474,0.019
1610612759,SAS,San Antonio Spurs,2022,SG,82,82,1.0,46.1,90.98,0.507,0.475,0.032
1610612763,MEM,Memphis Grizzlies,2022,SF,82,82,1.0,40.73,89.82,0.453,0.474,-0.021
1610612749,MIL,Milwaukee Bucks,2022,SF,82,82,1.0,42.48,93.22,0.456,0.474,-0.018
1610612752,NYK,New York Knicks,2022,SF,82,82,1.0,40.77,88.16,0.462,0.474,-0.012
1610612751,BKN,Brooklyn Nets,2022,SF,82,82,1.0,40.98,88.5,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2022,SF,82,82,1.0,40.0,85.9,0.466,0.475,-0.01
1610612738,BOS,Boston Celtics,2022,SF,82,82,1.0,41.77,90.17,0.463,0.473,-0.01
1610612741,CHI,Chicago Bulls,2022,SF,82,82,1.0,40.72,87.1,0.468,0.473,-0.006
1610612744,GSW,Golden State Warriors,2022,SF,82,82,1.0,42.41,90.52,0.469,0.475,-0.006
1610612747,LAL,Los Angeles Lakers,2022,SF,82,82,1.0,43.99,93.88,0.469,0.475,-0.006
1610612739,CLE,Cleveland Cavaliers,2022,SF,82,82,1.0,39.04,83.5,0.468,0.473,-0.005
1610612750,MIN,Minnesota Timberwolves,2022,SF,82,82,1.0,41.8,88.74,0.471,0.474,-0.003
1610612762,UTA,Utah Jazz,2022,SF,82,82,1.0,43.35,91.66,0.473,0.475,-0.002
1610612746,LAC,LA Clippers,2022,SF,82,82,1.0,41.83,88.33,0.474,0.474,-0.001
1610612760,OKC,Oklahoma City Thunder,2022,SF,82,82,1.0,41.91,88.44,0.474,0.475,-0.001
1610612755,PHI,Philadelphia 76ers,2022,SF,82,82,1.0,40.39,85.43,0.473,0.474,-0.001
1610612740,NOP,New Orleans Pelicans,2022,SF,82,82,1.0,40.94,86.65,0.472,0.474,-0.001
1610612764,WAS,Washington Wizards,2022,SF,82,82,1.0,42.45,89.78,0.473,0.473,0.0
1610612753,ORL,Orlando Magic,2022,SF,82,82,1.0,41.33,86.91,0.476,0.474,0.002
1610612766,CHA,Charlotte Hornets,2022,SF,82,82,1.0,42.95,90.13,0.477,0.475,0.002
1610612743,DEN,Denver Nuggets,2022,SF,82,82,1.0,41.74,87.38,0.478,0.473,0.004
1610612745,HOU,Houston Rockets,2022,SF,82,82,1.0,42.44,88.11,0.482,0.476,0.006
1610612748,MIA,Miami Heat,2022,SF,82,82,1.0,40.1,83.2,0.482,0.474,0.008
1610612742,DAL,Dallas Mavericks,2022,SF,82,82,1.0,41.77,86.16,0.485,0.475,0.01
1610612754,IND,Indiana Pacers,2022,SF,82,82,1.0,43.28,89.3,0.485,0.474,0.011
1610612737,ATL,Atlanta Hawks,2022,SF,82,82,1.0,43.8,90.22,0.486,0.473,0.012
1610612765,DET,Detroit Pistons,2022,SF,82,82,1.0,43.09,88.07,0.489,0.474,0.015
1610612757,POR,Portland Trail Blazers,2022,SF,82,82,1.0,42.95,87.51,0.491,0.475,0.016
1610612761,TOR,Toronto Raptors,2022,SF,82,82,1.0,40.39,82.34,0.491,0.474,0.016
1610612758,SAC,Sacramento Kings,2022,SF,82,82,1.0,43.77,88.88,0.492,0.474,0.019
1610612759,SAS,San Antonio Spurs,2022,SF,82,82,1.0,46.1,90.98,0.507,0.475,0.032
1610612763,MEM,Memphis Grizzlies,2022,PF,82,82,1.0,40.73,89.82,0.453,0.474,-0.021
1610612749,MIL,Milwaukee Bucks,2022,PF,82,82,1.0,42.48,93.22,0.456,0.474,-0.018
1610612752,NYK,New York Knicks,2022,PF,82,82,1.0,40.77,88.16,0.462,0.474,-0.012
1610612751,BKN,Brooklyn Nets,2022,PF,82,82,1.0,40.98,88.5,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2022,PF,82,82,1.0,40.0,85.9,0.466,0.475,-0.01
1610612738,BOS,Boston Celtics,2022,PF,82,82,1.0,41.77,90.17,0.463,0.473,-0.01
1610612741,CHI,Chicago Bulls,2022,PF,82,82,1.0,40.72,87.1,0.468,0.473,-0.006
1610612744,GSW,Golden State Warriors,2022,PF,82,82,1.0,42.41,90.52,0.469,0.475,-0.006
1610612747,LAL,Los Angeles Lakers,2022,PF,82,82,1.0,43.99,93.88,0.469,0.475,-0.006
1610612739,CLE,Cleveland Cavaliers,2022,PF,82,82,1.0,39.04,83.5,0.468,0.473,-0.005
1610612750,MIN,Minnesota Timberwolves,2022,PF,82,82,1.0,41.8,88.74,0.471,0.474,-0.003
1610612762,UTA,Utah Jazz,2022,PF,82,82,1.0,43.35,91.66,0.473,0.475,-0.002
1610612746,LAC,LA Clippers,2022,PF,82,82,1.0,41.83,88.33,0.474,0.474,-0.001
1610612760,OKC,Oklahoma City Thunder,2022,PF,82,82,1.0,41.91,88.44,0.474,0.475,-0.001
1610612755,PHI,Philadelphia 76ers,2022,PF,82,82,1.0,40.39,85.43,0.473,0.474,-0.001
1610612740,NOP,New Orleans Pelicans,2022,PF,82,82,1.0,40.94,86.65,0.472,0.474,-0.001
1610612764,WAS,Washington Wizards,2022,PF,82,82,1.0,42.45,89.78,0.473,0.473,0.0
1610612753,ORL,Orlando Magic,2022,PF,82,82,1.0,41.33,86.91,0.476,0.474,0.002
1610612766,CHA,Charlotte Hornets,2022,PF,82,82,1.0,42.95,90.13,0.477,0.475,0.002
1610612743,DEN,Denver Nuggets,2022,PF,82,82,1.0,41.74,87.38,0.478,0.473,0.004
1610612745,HOU,Houston Rockets,2022,PF,82,82,1.0,42.44,88.11,0.482,0.476,0.006
1610612748,MIA,Miami Heat,2022,PF,82,82,1.0,40.1,83.2,0.482,0.474,0.008
1610612742,DAL,Dallas Mavericks,2022,PF,82,82,1.0,41.77,86.16,0.485,0.475,0.01
1610612754,IND,Indiana Pacers,2022,PF,82,82,1.0,43.28,89.3,0.485,0.474,0.011
1610612737,ATL,Atlanta Hawks,2022,PF,82,82,1.0,43.8,90.22,0.486,0.473,0.012
1610612765,DET,Detroit Pistons,2022,PF,82,82,1.0,43.09,88.07,0.489,0.474,0.015
1610612757,POR,Portland Trail Blazers,2022,PF,82,82,1.0,42.95,87.51,0.491,0.475,0.016
1610612761,TOR,Toronto Raptors,2022,PF,82,82,1.0,40.39,82.34,0.491,0.474,0.016
1610612758,SAC,Sacramento Kings,2022,PF,82,82,1.0,43.77,88.88,0.492,0.474,0.019
1610612759,SAS,San Antonio Spurs,2022,PF,82,82,1.0,46.1,90.98,0.507,0.475,0.032
1610612763,MEM,Memphis Grizzlies,2022,C,82,82,1.0,40.73,89.82,0.453,0.474,-0.021
1610612749,MIL,Milwaukee Bucks,2022,C,82,82,1.0,42.48,93.22,0.456,0.474,-0.018
1610612752,NYK,New York Knicks,2022,C,82,82,1.0,40.77,88.16,0.462,0.474,-0.012
1610612751,BKN,Brooklyn Nets,2022,C,82,82,1.0,40.98,88.5,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2022,C,82,82,1.0,40.0,85.9,0.466,0.475,-0.01
1610612738,BOS,Boston Celtics,2022,C,82,82,1.0,41.77,90.17,0.463,0.473,-0.01
1610612741,CHI,Chicago Bulls,2022,C,82,82,1.0,40.72,87.1,0.468,0.473,-0.006
1610612744,GSW,Golden State Warriors,2022,C,82,82,1.0,42.41,90.52,0.469,0.475,-0.006
1610612747,LAL,Los Angeles Lakers,2022,C,82,82,1.0,43.99,93.88,0.469,0.475,-0.006
1610612739,CLE,Cleveland Cavaliers,2022,C,82,82,1.0,39.04,83.5,0.468,0.473,-0.005
1610612750,MIN,Minnesota Timberwolves,2022,C,82,82,1.0,41.8,88.74,0.471,0.474,-0.003
1610612762,UTA,Utah Jazz,2022,C,82,82,1.0,43.35,91.66,0.473,0.475,-0.002
1610612746,LAC,LA Clippers,2022,C,82,82,1.0,41.83,88.33,0.474,0.474,-0.001
1610612760,OKC,Oklahoma City Thunder,2022,C,82,82,1.0,41.91,88.44,0.474,0.475,-0.001
1610612755,PHI,Philadelphia 76ers,2022,C,82,82,1.0,40.39,85.43,0.473,0.474,-0.001
1610612740,NOP,New Orleans Pelicans,2022,C,82,82,1.0,40.94,86.65,0.472,0.474,-0.001
1610612764,WAS,Washington Wizards,2022,C,82,82,1.0,42.45,89.78,0.473,0.473,0.0
1610612753,ORL,Orlando Magic,2022,C,82,82,1.0,41.33,86.91,0.476,0.474,0.002
1610612766,CHA,Charlotte Hornets,2022,C,82,82,1.0,42.95,90.13,0.477,0.475,0.002
1610612743,DEN,Denver Nuggets,2022,C,82,82,1.0,41.74,87.38,0.478,0.473,0.004
1610612745,HOU,Houston Rockets,2022,C,82,82,1.0,42.44,88.11,0.482,0.476,0.006
1610612748,MIA,Miami Heat,2022,C,82,82,1.0,40.1,83.2,0.482,0.474,0.008
1610612742,DAL,Dallas Mavericks,2022,C,82,82,1.0,41.77,86.16,0.485,0.475,0.01
1610612754,IND,Indiana Pacers,2022,C,82,82,1.0,43.28,89.3,0.485,0.474,0.011
1610612737,ATL,Atlanta Hawks,2022,C,82,82,1.0,43.8,90.22,0.486,0.473,0.012
1610612765,DET,Detroit Pistons,2022,C,82,82,1.0,43.09,88.07,0.489,0.474,0.015
1610612757,POR,Portland Trail Blazers,2022,C,82,82,1.0,42.95,87.51,0.491,0.475,0.016
1610612761,TOR,Toronto Raptors,2022,C,82,82,1.0,40.39,82.34,0.491,0.474,0.016
1610612758,SAC,Sacramento Kings,2022,C,82,82,1.0,43.77,88.88,0.492,0.474,0.019
1610612759,SAS,San Antonio Spurs,2022,C,82,82,1.0,46.1,90.98,0.507,0.475,0.032
1610612750,MIN,Minnesota Timberwolves,2023,PG,82,82,1.0,39.0,86.73,0.45,0.473,-0.023
1610612738,BOS,Boston Celtics,2023,PG,82,82,1.0,41.49,91.57,0.453,0.473,-0.019
1610612760,OKC,Oklahoma City Thunder,2023,PG,82,82,1.0,40.59,89.28,0.455,0.472,-0.018
1610612745,HOU,Houston Rockets,2023,PG,82,82,1.0,40.66,87.82,0.463,0.474,-0.011
1610612743,DEN,Denver Nuggets,2023,PG,81,81,1.0,40.59,87.89,0.462,0.472,-0.01
1610612740,NOP,New Orleans Pelicans,2023,PG,82,82,1.0,40.16,86.71,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2023,PG,82,82,1.0,42.0,90.59,0.464,0.473,-0.009
1610612739,CLE,Cleveland Cavaliers,2023,PG,82,82,1.0,40.52,87.51,0.463,0.472,-0.009
1610612744,GSW,Golden State Warriors,2023,PG,82,82,1.0,42.11,90.43,0.466,0.474,-0.008
1610612748,MIA,Miami Heat,2023,PG,82,82,1.0,40.21,86.05,0.467,0.472,-0.005
1610612746,LAC,LA Clippers,2023,PG,82,82,1.0,41.61,88.84,0.468,0.473,-0.004
1610612755,PHI,Philadelphia 76ers,2023,PG,82,82,1.0,40.43,86.35,0.468,0.472,-0.004
1610612751,BKN,Brooklyn Nets,2023,PG,81,81,1.0,41.49,88.35,0.47,0.473,-0.003
1610612752,NYK,New York Knicks,2023,PG,82,82,1.0,40.29,85.67,0.47,0.473,-0.003
1610612749,MIL,Milwaukee Bucks,2023,PG,82,82,1.0,43.21,91.91,0.47,0.473,-0.003
1610612763,MEM,Memphis Grizzlies,2023,PG,82,82,1.0,41.23,86.91,0.474,0.475,0.0
1610612741,CHI,Chicago Bulls,2023,PG,82,82,1.0,41.0,86.65,0.473,0.473,0.0
1610612747,LAL,Los Angeles Lakers,2023,PG,82,82,1.0,44.17,93.17,0.474,0.473,0.001
1610612753,ORL,Orlando Magic,2023,PG,82,82,1.0,39.8,83.95,0.474,0.472,0.002
1610612742,DAL,Dallas Mavericks,2023,PG,82,82,1.0,42.95,90.39,0.475,0.472,0.003
1610612758,SAC,Sacramento Kings,2023,PG,82,82,1.0,41.63,86.76,0.48,0.475,0.005
1610612762,UTA,Utah Jazz,2023,PG,82,82,1.0,44.52,91.51,0.487,0.474,0.013
1610612759,SAS,San Antonio Spurs,2023,PG,82,82,1.0,44.93,92.29,0.487,0.474,0.013
1610612757,POR,Portland Trail Blazers,2023,PG,82,82,1.0,42.5,86.63,0.491,0.475,0.016
1610612765,DET,Detroit Pistons,2023,PG,82,82,1.0,43.63,89.04,0.49,0.473,0.017
1610612761,TOR,Toronto Raptors,2023,PG,82,82,1.0,44.74,91.17,0.491,0.473,0.018
1610612737,ATL,Atlanta Hawks,2023,PG,82,82,1.0,44.62,90.17,0.495,0.473,0.022
1610612766,CHA,Charlotte Hornets,2023,PG,82,82,1.0,43.35,87.67,0.495,0.473,0.022
1610612764,WAS,Washington Wizards,2023,PG,82,82,1.0,46.06,92.89,0.496,0.472,0.024
1610612754,IND,Indiana Pacers,2023,PG,82,82,1.0,44.55,89.77,0.496,0.472,0.025
1610612750,MIN,Minnesota Timberwolves,2023,SG,82,82,1.0,39.0,86.73,0.45,0.473,-0.023
1610612738,BOS,Boston Celtics,2023,SG,82,82,1.0,41.49,91.57,0.453,0.473,-0.019
1610612760,OKC,Oklahoma City Thunder,2023,SG,82,82,1.0,40.59,89.28,0.455,0.472,-0.018
1610612745,HOU,Houston Rockets,2023,SG,82,82,1.0,40.66,87.82,0.463,0.474,-0.011
1610612743,DEN,Denver Nuggets,2023,SG,81,81,1.0,40.59,87.89,0.462,0.472,-0.01
1610612740,NOP,New Orleans Pelicans,2023,SG,82,82,1.0,40.16,86.71,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2023,SG,82,82,1.0,42.0,90.59,0.464,0.473,-0.009
1610612739,CLE,Cleveland Cavaliers,2023,SG,82,82,1.0,40.52,87.51,0.463,0.472,-0.009
1610612744,GSW,Golden State Warriors,2023,SG,82,82,1.0,42.11,90.43,0.466,0.474,-0.008
1610612748,MIA,Miami Heat,2023,SG,82,82,1.0,40.21,86.05,0.467,0.472,-0.005
1610612746,LAC,LA Clippers,2023,SG,82,82,1.0,41.61,88.84,0.468,0.473,-0.004
1610612755,PHI,Philadelphia 76ers,2023,SG,82,82,1.0,40.43,86.35,0.468,0.472,-0.004
1610612751,BKN,Brooklyn Nets,2023,SG,81,81,1.0,41.49,88.35,0.47,0.473,-0.003
1610612752,NYK,New York Knicks,2023,SG,82,82,1.0,40.29,85.67,0.47,0.473,-0.003
1610612749,MIL,Milwaukee Bucks,2023,SG,82,82,1.0,43.21,91.91,0.47,0.473,-0.003
1610612763,MEM,Memphis Grizzlies,2023,SG,82,82,1.0,41.23,86.91,0.474,0.475,0.0
1610612741,CHI,Chicago Bulls,2023,SG,82,82,1.0,41.0,86.65,0.473,0.473,0.0
1610612747,LAL,Los Angeles Lakers,2023,SG,82,82,1.0,44.17,93.17,0.474,0.473,0.001
1610612753,ORL,Orlando Magic,2023,SG,82,82,1.0,39.8,83.95,0.474,0.472,0.002
1610612742,DAL,Dallas Mavericks,2023,SG,82,82,1.0,42.95,90.39,0.475,0.472,0.003
1610612758,SAC,Sacramento Kings,2023,SG,82,82,1.0,41.63,86.76,0.48,0.475,0.005
1610612762,UTA,Utah Jazz,2023,SG,82,82,1.0,44.52,91.51,0.487,0.474,0.013
1610612759,SAS,San Antonio Spurs,2023,SG,82,82,1.0,44.93,92.29,0.487,0.474,0.013
1610612757,POR,Portland Trail Blazers,2023,SG,82,82,1.0,42.5,86.63,0.491,0.475,0.016
1610612765,DET,Detroit Pistons,2023,SG,82,82,1.0,43.63,89.04,0.49,0.473,0.017
1610612761,TOR,Toronto Raptors,2023,SG,82,82,1.0,44.74,91.17,0.491,0.473,0.018
1610612737,ATL,Atlanta Hawks,2023,SG,82,82,1.0,44.62,90.17,0.495,0.473,0.022
1610612766,CHA,Charlotte Hornets,2023,SG,82,82,1.0,43.35,87.67,0.495,0.473,0.022
1610612764,WAS,Washington Wizards,2023,SG,82,82,1.0,46.06,92.89,0.496,0.472,0.024
1610612754,IND,Indiana Pacers,2023,SG,82,82,1.0,44.55,89.77,0.496,0.472,0.025
1610612750,MIN,Minnesota Timberwolves,2023,SF,82,82,1.0,39.0,86.73,0.45,0.473,-0.023
1610612738,BOS,Boston Celtics,2023,SF,82,82,1.0,41.49,91.57,0.453,0.473,-0.019
1610612760,OKC,Oklahoma City Thunder,2023,SF,82,82,1.0,40.59,89.28,0.455,0.472,-0.018
1610612745,HOU,Houston Rockets,2023,SF,82,82,1.0,40.66,87.82,0.463,0.474,-0.011
1610612743,DEN,Denver Nuggets,2023,SF,81,81,1.0,40.59,87.89,0.462,0.472,-0.01
1610612740,NOP,New Orleans Pelicans,2023,SF,82,82,1.0,40.16,86.71,0.463,0.473,-0.01
1610612756,PHX,Phoenix Suns,2023,SF,82,82,1.0,42.0,90.59,0.464,0.473,-0.009
1610612739,CLE,Cleveland Cavaliers,2023,SF,82,82,1.0,40.52,87.51,0.463,0.472,-0.009
1610612744,GSW,Golden State Warriors,2023,SF,82,82,1.0,42.11,90.43,0.466,0.474,-0.008
1610612748,MIA,Miami Heat,2023,SF,82,82,1.0,40.21,86.05,0.467,0.472,-0.005
1610612746,LAC,LA Clippers,2023,SF,82,82,1.0,41.61,88.84,0.468,0.473,-0.004
1610612755,PHI,Philadelphia 76ers,2023,SF,82,82,1.0,40.43,86.35,0.468,0.472,-0.004
1610612751,BKN,Brooklyn Nets,2023,SF,81,81,1.0,41.49,88.35,0.47,0.473,-0.003
